Vendor,"GRAPHTEC Corporation"
Model,"GL240"
Version,"Ver1.51  "
MaxChannel,10
WLStartCH,10
MaxLogicChannel,4
Logic/Pulse,Off,Off
TempUnit,C
Sampling interval,100ms
Total data points,2732      
Trigger,0         
Start time,2021-03-24,16:06:09
End time,2021-03-24,16:10:42
Trigger time,2021-03-24,16:06:09
AMP settings
CH,Signal name,Amp,Input,Range,Temperature Range,Filter,Span,,Unit,Color,,,Line Width
CH1," CH 1","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],28,5,6,0
CH2," CH 2","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],0,13,23,0
CH3," CH 3","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],9,22,8,0
CH4," CH 4","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],21,0,21,0
CH5," CH 5","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],28,16,2,0
CH6," CH 6","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],5,23,30,0
CH7," CH 7","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],30,23,1,0
CH8," CH 8","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],28,0,17,0
CH9," CH 9","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],17,11,7,0
CH10," CH10","M",TEMP,TC_K,2000degC,Off,+500.0,+0.0,[degC],19,27,0,0
Calc settings
CH,Left term,Operator,Right term,Scaling,Span,,Unit
Data
Number,Date&Time,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Alarm1-10,AlarmOut
      2009,2021/03/24 16:09:29,800,+  16.1,+  16.3,+  16.3,+  17.1,+  16.7,+  17.7,+  16.6,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2010,2021/03/24 16:09:29,900,+  16.2,+  16.3,+  16.3,+  17.1,+  16.6,+  17.7,+  16.6,+  16.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2011,2021/03/24 16:09:30,  0,+  16.2,+  16.3,+  16.3,+  16.9,+  16.7,+  17.7,+  16.6,+  16.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2012,2021/03/24 16:09:30,100,+  16.2,+  16.3,+  16.3,+  17.0,+  16.7,+  17.7,+  16.6,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2013,2021/03/24 16:09:30,200,+  16.2,+  16.3,+  16.4,+  17.0,+  16.7,+  17.7,+  16.6,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2014,2021/03/24 16:09:30,300,+  16.2,+  16.3,+  16.3,+  17.1,+  16.7,+  17.7,+  16.6,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2015,2021/03/24 16:09:30,400,+  16.3,+  16.3,+  16.3,+  17.1,+  16.7,+  17.7,+  16.6,+  16.1,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2016,2021/03/24 16:09:30,500,+  16.3,+  16.3,+  16.3,+  17.0,+  16.7,+  17.7,+  16.5,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2017,2021/03/24 16:09:30,600,+  16.3,+  16.4,+  16.3,+  17.1,+  16.6,+  17.8,+  16.5,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2018,2021/03/24 16:09:30,700,+  16.3,+  16.4,+  16.3,+  17.1,+  16.6,+  17.7,+  16.6,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2019,2021/03/24 16:09:30,800,+  16.1,+  16.3,+  16.3,+  17.0,+  16.7,+  17.8,+  16.5,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2020,2021/03/24 16:09:30,900,+  16.2,+  16.3,+  16.3,+  17.0,+  16.6,+  17.7,+  16.5,+  16.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2021,2021/03/24 16:09:31,  0,+  16.2,+  16.4,+  16.3,+  16.9,+  16.6,+  17.7,+  16.5,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2022,2021/03/24 16:09:31,100,+  16.3,+  16.3,+  16.3,+  17.1,+  16.7,+  17.8,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2023,2021/03/24 16:09:31,200,+  16.4,+  16.3,+  16.3,+  17.0,+  16.7,+  17.7,+  16.5,+  16.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2024,2021/03/24 16:09:31,300,+  16.3,+  16.3,+  16.4,+  16.9,+  16.6,+  17.7,+  16.6,+  16.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2025,2021/03/24 16:09:31,400,+  16.4,+  16.4,+  16.4,+  17.0,+  16.6,+  17.8,+  16.6,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2026,2021/03/24 16:09:31,500,+  16.2,+  16.3,+  16.4,+  16.9,+  16.6,+  17.7,+  16.5,+  16.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2027,2021/03/24 16:09:31,600,+  16.2,+  16.3,+  16.4,+  16.9,+  16.6,+  17.7,+  16.5,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2028,2021/03/24 16:09:31,700,+  16.2,+  16.3,+  16.3,+  16.9,+  16.7,+  17.7,+  16.6,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2029,2021/03/24 16:09:31,800,+  16.1,+  16.3,+  16.3,+  16.9,+  16.7,+  17.7,+  16.6,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2030,2021/03/24 16:09:31,900,+  16.3,+  16.4,+  16.4,+  16.9,+  16.7,+  17.7,+  16.6,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2031,2021/03/24 16:09:32,  0,+  16.3,+  16.4,+  16.4,+  16.9,+  16.6,+  17.7,+  16.5,+  16.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2032,2021/03/24 16:09:32,100,+  16.3,+  16.4,+  16.4,+  16.9,+  16.7,+  17.7,+  16.5,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2033,2021/03/24 16:09:32,200,+  16.3,+  16.4,+  16.3,+  16.8,+  16.7,+  17.7,+  16.6,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2034,2021/03/24 16:09:32,300,+  16.3,+  16.4,+  16.4,+  17.0,+  16.6,+  17.7,+  16.5,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2035,2021/03/24 16:09:32,400,+  16.3,+  16.3,+  16.4,+  16.9,+  16.7,+  17.8,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2036,2021/03/24 16:09:32,500,+  16.3,+  16.4,+  16.3,+  17.0,+  16.6,+  17.7,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2037,2021/03/24 16:09:32,600,+  16.2,+  16.4,+  16.4,+  17.1,+  16.7,+  17.8,+  16.6,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2038,2021/03/24 16:09:32,700,+  16.3,+  16.4,+  16.5,+  17.1,+  16.7,+  17.8,+  16.6,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2039,2021/03/24 16:09:32,800,+  16.1,+  16.3,+  16.4,+  17.0,+  16.7,+  17.7,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2040,2021/03/24 16:09:32,900,+  16.3,+  16.4,+  16.4,+  17.1,+  16.7,+  17.7,+  16.6,+  16.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2041,2021/03/24 16:09:33,  0,+  16.2,+  16.4,+  16.5,+  17.1,+  16.7,+  17.7,+  16.6,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2042,2021/03/24 16:09:33,100,+  16.3,+  16.4,+  16.6,+  17.1,+  16.6,+  17.8,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2043,2021/03/24 16:09:33,200,+  16.3,+  16.4,+  16.5,+  16.9,+  16.7,+  17.8,+  16.6,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2044,2021/03/24 16:09:33,300,+  16.5,+  16.4,+  16.4,+  17.0,+  16.7,+  17.8,+  16.6,+  16.2,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2045,2021/03/24 16:09:33,400,+  16.3,+  16.4,+  16.6,+  17.1,+  16.7,+  17.7,+  16.6,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2046,2021/03/24 16:09:33,500,+  16.3,+  16.4,+  16.4,+  16.9,+  16.7,+  17.7,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2047,2021/03/24 16:09:33,600,+  16.3,+  16.4,+  16.4,+  16.9,+  16.6,+  17.8,+  16.5,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2048,2021/03/24 16:09:33,700,+  16.4,+  16.4,+  16.6,+  16.9,+  16.7,+  17.8,+  16.4,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2049,2021/03/24 16:09:33,800,+  16.1,+  16.4,+  16.4,+  16.9,+  16.7,+  17.8,+  16.5,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2050,2021/03/24 16:09:33,900,+  16.3,+  16.4,+  16.5,+  17.0,+  16.7,+  17.8,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2051,2021/03/24 16:09:34,  0,+  16.4,+  16.4,+  16.6,+  17.0,+  16.7,+  17.8,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2052,2021/03/24 16:09:34,100,+  16.3,+  16.3,+  16.6,+  17.0,+  16.6,+  17.8,+  16.6,+  16.3,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2053,2021/03/24 16:09:34,200,+  16.3,+  16.4,+  16.5,+  17.0,+  16.8,+  17.7,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2054,2021/03/24 16:09:34,300,+  16.3,+  16.4,+  16.5,+  17.0,+  16.7,+  17.7,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2055,2021/03/24 16:09:34,400,+  16.3,+  16.4,+  16.6,+  17.0,+  16.7,+  17.8,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2056,2021/03/24 16:09:34,500,+  16.4,+  16.4,+  16.7,+  16.9,+  16.7,+  17.7,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2057,2021/03/24 16:09:34,600,+  16.3,+  16.4,+  16.6,+  17.1,+  16.7,+  17.7,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2058,2021/03/24 16:09:34,700,+  16.4,+  16.4,+  16.5,+  17.0,+  16.7,+  17.7,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2059,2021/03/24 16:09:34,800,+  16.2,+  16.4,+  16.7,+  17.0,+  16.7,+  17.7,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2060,2021/03/24 16:09:34,900,+  16.3,+  16.4,+  16.6,+  17.0,+  16.7,+  17.8,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2061,2021/03/24 16:09:35,  0,+  16.4,+  16.4,+  16.6,+  17.0,+  16.7,+  17.7,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2062,2021/03/24 16:09:35,100,+  16.3,+  16.4,+  16.6,+  17.0,+  16.6,+  17.8,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2063,2021/03/24 16:09:35,200,+  16.4,+  16.4,+  16.6,+  16.9,+  16.7,+  17.7,+  16.4,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2064,2021/03/24 16:09:35,300,+  16.4,+  16.4,+  16.6,+  17.0,+  16.7,+  17.7,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2065,2021/03/24 16:09:35,400,+  16.4,+  16.4,+  16.6,+  17.0,+  16.6,+  17.7,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2066,2021/03/24 16:09:35,500,+  16.4,+  16.4,+  16.7,+  17.1,+  16.7,+  17.7,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2067,2021/03/24 16:09:35,600,+  16.3,+  16.4,+  16.6,+  17.0,+  16.7,+  17.8,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2068,2021/03/24 16:09:35,700,+  16.3,+  16.4,+  16.6,+  17.0,+  16.6,+  17.8,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2069,2021/03/24 16:09:35,800,+  16.1,+  16.4,+  16.7,+  17.0,+  16.6,+  17.7,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2070,2021/03/24 16:09:35,900,+  16.3,+  16.4,+  16.6,+  16.8,+  16.7,+  17.7,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2071,2021/03/24 16:09:36,  0,+  16.4,+  16.4,+  16.7,+  17.0,+  16.7,+  17.7,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2072,2021/03/24 16:09:36,100,+  16.3,+  16.4,+  16.7,+  17.0,+  16.7,+  17.7,+  16.6,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2073,2021/03/24 16:09:36,200,+  16.4,+  16.4,+  16.7,+  17.0,+  16.7,+  17.8,+  16.5,+  16.4,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2074,2021/03/24 16:09:36,300,+  16.4,+  16.4,+  16.7,+  16.8,+  16.6,+  17.7,+  16.5,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2075,2021/03/24 16:09:36,400,+  16.3,+  16.4,+  16.7,+  17.0,+  16.7,+  17.7,+  16.5,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2076,2021/03/24 16:09:36,500,+  16.6,+  16.4,+  16.7,+  17.1,+  16.8,+  17.9,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2077,2021/03/24 16:09:36,600,+  16.4,+  16.4,+  16.7,+  17.0,+  16.8,+  17.8,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2078,2021/03/24 16:09:36,700,+  16.4,+  16.4,+  16.6,+  16.9,+  16.8,+  17.8,+  16.6,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2079,2021/03/24 16:09:36,800,+  16.3,+  16.4,+  16.7,+  17.0,+  16.7,+  17.8,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2080,2021/03/24 16:09:36,900,+  16.5,+  16.4,+  16.6,+  17.1,+  16.7,+  17.9,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2081,2021/03/24 16:09:37,  0,+  16.5,+  16.4,+  16.7,+  17.1,+  16.7,+  17.9,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2082,2021/03/24 16:09:37,100,+  16.4,+  16.4,+  16.7,+  17.1,+  16.7,+  17.9,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2083,2021/03/24 16:09:37,200,+  16.3,+  16.4,+  16.7,+  17.1,+  16.9,+  17.8,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2084,2021/03/24 16:09:37,300,+  16.4,+  16.4,+  16.7,+  16.9,+  16.7,+  17.9,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2085,2021/03/24 16:09:37,400,+  16.4,+  16.4,+  16.7,+  17.0,+  16.7,+  17.8,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2086,2021/03/24 16:09:37,500,+  16.4,+  16.4,+  16.7,+  17.1,+  16.8,+  17.8,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2087,2021/03/24 16:09:37,600,+  16.4,+  16.6,+  16.7,+  17.0,+  16.8,+  17.8,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2088,2021/03/24 16:09:37,700,+  16.4,+  16.4,+  16.7,+  16.9,+  16.6,+  17.7,+  16.6,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2089,2021/03/24 16:09:37,800,+  16.3,+  16.4,+  16.7,+  16.9,+  16.6,+  17.7,+  16.5,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2090,2021/03/24 16:09:37,900,+  16.3,+  16.4,+  16.7,+  16.9,+  16.7,+  17.7,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2091,2021/03/24 16:09:38,  0,+  16.4,+  16.4,+  16.7,+  16.9,+  16.7,+  17.7,+  16.5,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2092,2021/03/24 16:09:38,100,+  16.4,+  16.4,+  16.7,+  16.9,+  16.7,+  17.7,+  16.5,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2093,2021/03/24 16:09:38,200,+  16.3,+  16.4,+  16.7,+  16.9,+  16.8,+  17.7,+  16.6,+  16.5,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2094,2021/03/24 16:09:38,300,+  16.4,+  16.4,+  16.6,+  16.9,+  16.6,+  17.8,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2095,2021/03/24 16:09:38,400,+  16.3,+  16.4,+  16.7,+  16.8,+  16.6,+  17.7,+  16.5,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2096,2021/03/24 16:09:38,500,+  16.4,+  16.4,+  16.7,+  16.9,+  16.7,+  17.7,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2097,2021/03/24 16:09:38,600,+  16.4,+  16.4,+  16.7,+  16.9,+  16.6,+  17.7,+  16.5,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2098,2021/03/24 16:09:38,700,+  16.4,+  16.4,+  16.7,+  16.8,+  16.6,+  17.7,+  16.5,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2099,2021/03/24 16:09:38,800,+  16.3,+  16.4,+  16.7,+  16.9,+  16.7,+  17.8,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2100,2021/03/24 16:09:38,900,+  16.4,+  16.4,+  16.7,+  16.9,+  16.7,+  17.8,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2101,2021/03/24 16:09:39,  0,+  16.4,+  16.4,+  16.7,+  16.9,+  16.7,+  17.7,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2102,2021/03/24 16:09:39,100,+  16.4,+  16.4,+  16.7,+  16.9,+  16.7,+  17.7,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2103,2021/03/24 16:09:39,200,+  16.3,+  16.4,+  16.7,+  16.9,+  16.8,+  17.7,+  16.6,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2104,2021/03/24 16:09:39,300,+  16.3,+  16.4,+  16.7,+  16.9,+  16.7,+  17.8,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2105,2021/03/24 16:09:39,400,+  16.3,+  16.4,+  16.7,+  16.8,+  16.7,+  17.7,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2106,2021/03/24 16:09:39,500,+  16.3,+  16.4,+  16.7,+  16.7,+  16.7,+  17.7,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2107,2021/03/24 16:09:39,600,+  16.3,+  16.4,+  16.8,+  16.9,+  16.7,+  17.7,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2108,2021/03/24 16:09:39,700,+  16.4,+  16.4,+  16.7,+  16.9,+  16.7,+  17.7,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2109,2021/03/24 16:09:39,800,+  16.3,+  16.4,+  16.7,+  16.9,+  16.8,+  17.7,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2110,2021/03/24 16:09:39,900,+  16.3,+  16.4,+  16.7,+  16.8,+  16.7,+  17.8,+  16.5,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2111,2021/03/24 16:09:40,  0,+  16.4,+  16.4,+  16.7,+  16.7,+  16.7,+  17.7,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2112,2021/03/24 16:09:40,100,+  16.4,+  16.4,+  16.7,+  16.8,+  16.7,+  17.7,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2113,2021/03/24 16:09:40,200,+  16.3,+  16.4,+  16.7,+  16.8,+  16.8,+  17.7,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2114,2021/03/24 16:09:40,300,+  16.3,+  16.4,+  16.7,+  16.8,+  16.7,+  17.8,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2115,2021/03/24 16:09:40,400,+  16.3,+  16.4,+  16.7,+  16.9,+  16.7,+  17.7,+  16.5,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2116,2021/03/24 16:09:40,500,+  16.4,+  16.4,+  16.7,+  16.8,+  16.7,+  17.7,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2117,2021/03/24 16:09:40,600,+  16.4,+  16.4,+  16.7,+  16.8,+  16.8,+  17.7,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2118,2021/03/24 16:09:40,700,+  16.4,+  16.4,+  16.7,+  16.9,+  16.7,+  17.7,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2119,2021/03/24 16:09:40,800,+  16.3,+  16.4,+  16.7,+  16.9,+  16.7,+  17.7,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2120,2021/03/24 16:09:40,900,+  16.3,+  16.4,+  16.6,+  16.8,+  16.7,+  17.8,+  16.6,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2121,2021/03/24 16:09:41,  0,+  16.3,+  16.4,+  16.6,+  16.7,+  16.7,+  17.8,+  16.6,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2122,2021/03/24 16:09:41,100,+  16.4,+  16.4,+  16.7,+  16.8,+  16.7,+  17.7,+  16.5,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2123,2021/03/24 16:09:41,200,+  16.3,+  16.4,+  16.7,+  16.8,+  16.7,+  17.7,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2124,2021/03/24 16:09:41,300,+  16.4,+  16.4,+  16.7,+  16.8,+  16.8,+  17.8,+  16.5,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2125,2021/03/24 16:09:41,400,+  16.4,+  16.4,+  16.7,+  16.7,+  16.8,+  17.8,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2126,2021/03/24 16:09:41,500,+  16.3,+  16.4,+  16.7,+  16.7,+  16.7,+  17.7,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2127,2021/03/24 16:09:41,600,+  16.4,+  16.4,+  16.7,+  16.8,+  16.7,+  17.7,+  16.5,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2128,2021/03/24 16:09:41,700,+  16.4,+  16.4,+  16.8,+  16.7,+  16.7,+  17.8,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2129,2021/03/24 16:09:41,800,+  16.3,+  16.4,+  16.7,+  16.8,+  16.7,+  17.8,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2130,2021/03/24 16:09:41,900,+  16.3,+  16.4,+  16.8,+  16.8,+  16.7,+  17.7,+  16.6,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2131,2021/03/24 16:09:42,  0,+  16.4,+  16.5,+  16.7,+  16.8,+  16.7,+  17.8,+  16.5,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2132,2021/03/24 16:09:42,100,+  16.4,+  16.4,+  16.7,+  16.7,+  16.7,+  17.7,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2133,2021/03/24 16:09:42,200,+  16.5,+  16.4,+  16.7,+  16.8,+  16.7,+  17.8,+  16.6,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2134,2021/03/24 16:09:42,300,+  16.3,+  16.4,+  16.9,+  16.8,+  16.8,+  17.8,+  16.6,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2135,2021/03/24 16:09:42,400,+  16.3,+  16.4,+  16.8,+  16.8,+  16.7,+  17.8,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2136,2021/03/24 16:09:42,500,+  16.3,+  16.4,+  16.7,+  16.7,+  16.8,+  17.7,+  16.6,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2137,2021/03/24 16:09:42,600,+  16.3,+  16.4,+  16.7,+  16.7,+  16.7,+  17.7,+  16.6,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2138,2021/03/24 16:09:42,700,+  16.4,+  16.4,+  16.7,+  16.8,+  16.7,+  17.7,+  16.6,+  16.6,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2139,2021/03/24 16:09:42,800,+  16.3,+  16.4,+  16.7,+  16.7,+  16.8,+  17.7,+  16.6,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2140,2021/03/24 16:09:42,900,+  16.3,+  16.4,+  16.7,+  16.8,+  16.8,+  17.7,+  16.6,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2141,2021/03/24 16:09:43,  0,+  16.4,+  16.4,+  16.7,+  16.8,+  16.8,+  17.8,+  16.6,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2142,2021/03/24 16:09:43,100,+  16.4,+  16.4,+  16.7,+  16.7,+  16.7,+  17.8,+  16.6,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
      2143,2021/03/24 16:09:43,200,+  16.5,+  16.5,+  16.8,+  16.8,+  16.7,+  17.8,+  16.5,+  16.7,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
