Vendor,"GRAPHTEC Corporation"
Model,"GL240"
Version,"Ver1.51  "
MaxChannel,10
WLStartCH,10
MaxLogicChannel,4
Logic/Pulse,Off,Off
TempUnit,C
Sampling interval,500ms
Total data points,20435     
Trigger,0         
Start time,2021-04-16,14:08:18
End time,2021-04-16,16:58:36
Trigger time,2021-04-16,14:08:18
AMP settings
CH,Signal name,Amp,Input,Range,Temperature Range,Filter,Span,,Unit,Color,,,Line Width
CH1," CH 1","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],28,5,6,0
CH2," CH 2","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],0,13,23,0
CH3," CH 3","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],9,22,8,0
CH4," CH 4","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],21,0,21,0
CH5," CH 5","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],28,16,2,0
CH6," CH 6","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],5,23,30,0
CH7," CH 7","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],30,23,1,0
Calc settings
CH,Left term,Operator,Right term,Scaling,Span,,Unit
Data
Number,Date&Time,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,Alarm1-10,AlarmOut
     10047,2021/04/16 15:32:01,  0,+  51.2,+   0.4,+  95.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10048,2021/04/16 15:32:01,500,+  51.2,+   0.4,+  95.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10049,2021/04/16 15:32:02,  0,+  51.3,+   0.4,+  94.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10050,2021/04/16 15:32:02,500,+  51.4,+   0.4,+  94.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10051,2021/04/16 15:32:03,  0,+  51.4,+   0.4,+  94.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10052,2021/04/16 15:32:03,500,+  51.4,+   0.4,+  94.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10053,2021/04/16 15:32:04,  0,+  51.4,+   0.4,+  94.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10054,2021/04/16 15:32:04,500,+  51.4,+   0.4,+  94.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10055,2021/04/16 15:32:05,  0,+  51.4,+   0.4,+  94.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10056,2021/04/16 15:32:05,500,+  51.4,+   0.4,+  93.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10057,2021/04/16 15:32:06,  0,+  51.5,+   0.4,+  93.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10058,2021/04/16 15:32:06,500,+  51.4,+   0.4,+  93.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10059,2021/04/16 15:32:07,  0,+  51.4,+   0.3,+  93.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10060,2021/04/16 15:32:07,500,+  51.4,+   0.4,+  93.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10061,2021/04/16 15:32:08,  0,+  51.4,+   0.4,+  93.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10062,2021/04/16 15:32:08,500,+  51.4,+   0.4,+  93.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10063,2021/04/16 15:32:09,  0,+  51.4,+   0.4,+  93.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10064,2021/04/16 15:32:09,500,+  51.4,+   0.3,+  93.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10065,2021/04/16 15:32:10,  0,+  51.4,+   0.3,+  93.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10066,2021/04/16 15:32:10,500,+  51.4,+   0.3,+  93.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10067,2021/04/16 15:32:11,  0,+  51.3,+   0.3,+  93.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10068,2021/04/16 15:32:11,500,+  51.3,+   0.3,+  93.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10069,2021/04/16 15:32:12,  0,+  51.3,+   0.3,+  94.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10070,2021/04/16 15:32:12,500,+  51.4,+   0.2,+  94.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10071,2021/04/16 15:32:13,  0,+  51.4,+   0.3,+  94.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10072,2021/04/16 15:32:13,500,+  51.4,+   0.3,+  95.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10073,2021/04/16 15:32:14,  0,+  51.4,+   0.3,+  95.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10074,2021/04/16 15:32:14,500,+  51.4,+   0.4,+  95.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10075,2021/04/16 15:32:15,  0,+  51.4,+   0.3,+  96.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10076,2021/04/16 15:32:15,500,+  51.4,+   0.3,+  96.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10077,2021/04/16 15:32:16,  0,+  51.5,+   0.3,+  96.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10078,2021/04/16 15:32:16,500,+  51.5,+   0.3,+  96.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10079,2021/04/16 15:32:17,  0,+  51.6,+   0.3,+  96.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10080,2021/04/16 15:32:17,500,+  51.6,+   0.4,+  96.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10081,2021/04/16 15:32:18,  0,+  51.6,+   0.4,+  96.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10082,2021/04/16 15:32:18,500,+  51.6,+   0.3,+  96.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10083,2021/04/16 15:32:19,  0,+  51.5,+   0.4,+  96.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10084,2021/04/16 15:32:19,500,+  51.5,+   0.4,+  96.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10085,2021/04/16 15:32:20,  0,+  51.5,+   0.4,+  96.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10086,2021/04/16 15:32:20,500,+  51.5,+   0.4,+  95.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10087,2021/04/16 15:32:21,  0,+  51.6,+   0.4,+  95.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10088,2021/04/16 15:32:21,500,+  51.6,+   0.4,+  95.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10089,2021/04/16 15:32:22,  0,+  51.6,+   0.4,+  95.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10090,2021/04/16 15:32:22,500,+  51.6,+   0.4,+  95.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10091,2021/04/16 15:32:23,  0,+  51.6,+   0.4,+  95.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10092,2021/04/16 15:32:23,500,+  51.7,+   0.4,+  94.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10093,2021/04/16 15:32:24,  0,+  51.7,+   0.4,+  94.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10094,2021/04/16 15:32:24,500,+  51.7,+   0.4,+  94.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10095,2021/04/16 15:32:25,  0,+  51.7,+   0.4,+  94.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10096,2021/04/16 15:32:25,500,+  51.7,+   0.4,+  94.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10097,2021/04/16 15:32:26,  0,+  51.7,+   0.4,+  94.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10098,2021/04/16 15:32:26,500,+  51.7,+   0.4,+  94.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10099,2021/04/16 15:32:27,  0,+  50.8,+   0.4,+  94.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10100,2021/04/16 15:32:27,500,+  51.7,+   0.4,+  94.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10101,2021/04/16 15:32:28,  0,+  51.7,+   0.3,+  94.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10102,2021/04/16 15:32:28,500,+  51.7,+   0.3,+  94.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10103,2021/04/16 15:32:29,  0,+  51.7,+   0.3,+  94.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10104,2021/04/16 15:32:29,500,+  51.7,+   0.3,+  95.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10105,2021/04/16 15:32:30,  0,+  51.7,+   0.3,+  95.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10106,2021/04/16 15:32:30,500,+  51.7,+   0.3,+  95.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10107,2021/04/16 15:32:31,  0,+  51.7,+   0.4,+  95.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10108,2021/04/16 15:32:31,500,+  51.7,+   0.3,+  96.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10109,2021/04/16 15:32:32,  0,+  51.7,+   0.3,+  96.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10110,2021/04/16 15:32:32,500,+  51.7,+   0.3,+  96.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10111,2021/04/16 15:32:33,  0,+  51.7,+   0.4,+  96.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10112,2021/04/16 15:32:33,500,+  51.7,+   0.4,+  96.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10113,2021/04/16 15:32:34,  0,+  51.7,+   0.4,+  96.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10114,2021/04/16 15:32:34,500,+  51.8,+   0.4,+  96.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10115,2021/04/16 15:32:35,  0,+  51.8,+   0.4,+  96.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10116,2021/04/16 15:32:35,500,+  51.8,+   0.4,+  96.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10117,2021/04/16 15:32:36,  0,+  51.9,+   0.4,+  96.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10118,2021/04/16 15:32:36,500,+  51.9,+   0.5,+  96.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10119,2021/04/16 15:32:37,  0,+  51.9,+   0.4,+  96.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10120,2021/04/16 15:32:37,500,+  52.0,+   0.5,+  96.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10121,2021/04/16 15:32:38,  0,+  52.1,+   0.5,+  96.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10122,2021/04/16 15:32:38,500,+  52.1,+   0.5,+  96.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10123,2021/04/16 15:32:39,  0,+  52.1,+   0.5,+  96.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10124,2021/04/16 15:32:39,500,+  52.1,+   0.5,+  96.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10125,2021/04/16 15:32:40,  0,+  52.1,+   0.5,+  96.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10126,2021/04/16 15:32:40,500,+  52.1,+   0.5,+  95.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10127,2021/04/16 15:32:41,  0,+  52.1,+   0.4,+  95.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10128,2021/04/16 15:32:41,500,+  52.1,+   0.5,+  95.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10129,2021/04/16 15:32:42,  0,+  52.1,+   0.5,+  95.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10130,2021/04/16 15:32:42,500,+  52.2,+   0.5,+  95.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10131,2021/04/16 15:32:43,  0,+  52.1,+   0.5,+  95.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10132,2021/04/16 15:32:43,500,+  52.1,+   0.5,+  95.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10133,2021/04/16 15:32:44,  0,+  52.1,+   0.5,+  94.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10134,2021/04/16 15:32:44,500,+  52.1,+   0.5,+  94.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10135,2021/04/16 15:32:45,  0,+  52.4,+   0.5,+  94.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10136,2021/04/16 15:32:45,500,+  52.1,+   0.5,+  94.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10137,2021/04/16 15:32:46,  0,+  52.1,+   0.4,+  94.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10138,2021/04/16 15:32:46,500,+  52.1,+   0.4,+  94.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10139,2021/04/16 15:32:47,  0,+  52.1,+   0.5,+  94.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10140,2021/04/16 15:32:47,500,+  52.1,+   0.4,+  95.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10141,2021/04/16 15:32:48,  0,+  52.2,+   0.5,+  95.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10142,2021/04/16 15:32:48,500,+  52.2,+   0.5,+  95.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10143,2021/04/16 15:32:49,  0,+  52.2,+   0.4,+  96.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10144,2021/04/16 15:32:49,500,+  52.3,+   0.4,+  96.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10145,2021/04/16 15:32:50,  0,+  52.2,+   0.5,+  96.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10146,2021/04/16 15:32:50,500,+  52.2,+   0.4,+  96.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10147,2021/04/16 15:32:51,  0,+  52.1,+   0.4,+  96.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10148,2021/04/16 15:32:51,500,+  52.1,+   0.5,+  96.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10149,2021/04/16 15:32:52,  0,+  52.1,+   0.4,+  96.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10150,2021/04/16 15:32:52,500,+  52.2,+   0.6,+  96.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10151,2021/04/16 15:32:53,  0,+  52.2,+   0.6,+  96.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10152,2021/04/16 15:32:53,500,+  52.2,+   0.5,+  96.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10153,2021/04/16 15:32:54,  0,+  52.2,+   0.5,+  96.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10154,2021/04/16 15:32:54,500,+  52.2,+   0.5,+  96.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10155,2021/04/16 15:32:55,  0,+  52.2,+   0.5,+  96.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10156,2021/04/16 15:32:55,500,+  52.2,+   0.5,+  96.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10157,2021/04/16 15:32:56,  0,+  52.2,+   0.5,+  96.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10158,2021/04/16 15:32:56,500,+  52.2,+   0.6,+  96.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10159,2021/04/16 15:32:57,  0,+  52.3,+   0.5,+  96.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10160,2021/04/16 15:32:57,500,+  52.3,+   0.5,+  96.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10161,2021/04/16 15:32:58,  0,+  52.4,+   0.5,+  96.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10162,2021/04/16 15:32:58,500,+  52.4,+   0.5,+  95.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10163,2021/04/16 15:32:59,  0,+  52.4,+   0.5,+  95.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10164,2021/04/16 15:32:59,500,+  52.4,+   0.5,+  95.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10165,2021/04/16 15:33:00,  0,+  52.4,+   0.6,+  95.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10166,2021/04/16 15:33:00,500,+  52.4,+   0.5,+  95.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10167,2021/04/16 15:33:01,  0,+  52.3,+   0.5,+  95.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10168,2021/04/16 15:33:01,500,+  52.4,+   0.5,+  95.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10169,2021/04/16 15:33:02,  0,+  52.4,+   0.6,+  95.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10170,2021/04/16 15:33:02,500,+  52.3,+   0.5,+  95.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10171,2021/04/16 15:33:03,  0,+  52.4,+   0.5,+  95.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10172,2021/04/16 15:33:03,500,+  52.4,+   0.5,+  95.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10173,2021/04/16 15:33:04,  0,+  52.4,+   0.5,+  95.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10174,2021/04/16 15:33:04,500,+  52.4,+   0.4,+  95.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10175,2021/04/16 15:33:05,  0,+  52.4,+   0.4,+  95.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10176,2021/04/16 15:33:05,500,+  52.4,+   0.5,+  95.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10177,2021/04/16 15:33:06,  0,+  52.5,+   0.4,+  95.5,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10178,2021/04/16 15:33:06,500,+  52.5,+   0.5,+  95.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10179,2021/04/16 15:33:07,  0,+  52.5,+   0.5,+  96.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10180,2021/04/16 15:33:07,500,+  52.5,+   0.5,+  96.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10181,2021/04/16 15:33:08,  0,+  52.4,+   0.5,+  96.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10182,2021/04/16 15:33:08,500,+  52.5,+   0.6,+  96.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10183,2021/04/16 15:33:09,  0,+  52.5,+   0.5,+  96.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10184,2021/04/16 15:33:09,500,+  52.5,+   0.6,+  96.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10185,2021/04/16 15:33:10,  0,+  52.5,+   0.6,+  96.2,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10186,2021/04/16 15:33:10,500,+  52.5,+   0.6,+  96.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10187,2021/04/16 15:33:11,  0,+  52.5,+   0.5,+  96.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10188,2021/04/16 15:33:11,500,+  52.5,+   0.6,+  96.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10189,2021/04/16 15:33:12,  0,+  52.6,+   0.6,+  96.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10190,2021/04/16 15:33:12,500,+  52.5,+   0.5,+  96.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10191,2021/04/16 15:33:13,  0,+  52.5,+   0.5,+  96.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10192,2021/04/16 15:33:13,500,+  52.5,+   0.5,+  96.0,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10193,2021/04/16 15:33:14,  0,+  52.6,+   0.6,+  95.9,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10194,2021/04/16 15:33:14,500,+  52.5,+   0.6,+  95.7,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10195,2021/04/16 15:33:15,  0,+  52.5,+   0.5,+  95.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10196,2021/04/16 15:33:15,500,+  52.5,+   0.6,+  95.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10197,2021/04/16 15:33:16,  0,+  52.5,+   0.6,+  95.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10198,2021/04/16 15:33:16,500,+  52.5,+   0.6,+  94.8,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10199,2021/04/16 15:33:17,  0,+  52.5,+   0.5,+  94.6,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10200,2021/04/16 15:33:17,500,+  52.6,+   0.6,+  94.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10201,2021/04/16 15:33:18,  0,+  52.6,+   0.6,+  94.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10202,2021/04/16 15:33:18,500,+  52.6,+   0.5,+  94.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10203,2021/04/16 15:33:19,  0,+  52.6,+   0.6,+  94.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10204,2021/04/16 15:33:19,500,+  52.6,+   0.6,+  94.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10205,2021/04/16 15:33:20,  0,+  52.6,+   0.6,+  94.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10206,2021/04/16 15:33:20,500,+  52.6,+   0.6,+  94.4,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10207,2021/04/16 15:33:21,  0,+  52.5,+   0.6,+  94.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10208,2021/04/16 15:33:21,500,+  52.5,+   0.6,+  94.3,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
     10209,2021/04/16 15:33:22,  0,+  52.5,+   0.6,+  94.1,BURNOUT,BURNOUT,BURNOUT,BURNOUT,LLLLLLLLLL,LLLL
