Vendor,"GRAPHTEC Corporation"
Model,"GL240"
Version,"Ver1.51  "
MaxChannel,10
WLStartCH,10
MaxLogicChannel,4
Logic/Pulse,Off,Off
TempUnit,C
Sampling interval,500ms
Total data points,15507     
Trigger,0         
Start time,2021-04-01,14:48:54
End time,2021-04-01,16:58:07
Trigger time,2021-04-01,14:48:54
AMP settings
CH,Signal name,Amp,Input,Range,Temperature Range,Filter,Span,,Unit,Color,,,Line Width
CH1," CH 1","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],28,5,6,0
CH2," CH 2","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],0,13,23,0
CH3," CH 3","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],9,22,8,0
CH4," CH 4","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],21,0,21,0
CH5," CH 5","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],28,16,2,0
CH6," CH 6","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],5,23,30,0
CH7," CH 7","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],30,23,1,0
Calc settings
CH,Left term,Operator,Right term,Scaling,Span,,Unit
Data
Number,Date&Time,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,Alarm1-10,AlarmOut
      7311,2021/04/01 15:49:49,  0,+  33.4,+  84.7,-   4.2,+  44.3,+ 131.3,+ 157.9,+ 168.6,LLLLLLLLLL,LLLL
      7312,2021/04/01 15:49:49,500,+  33.6,+  84.6,-   4.3,+  44.2,+ 131.3,+ 158.1,+ 168.6,LLLLLLLLLL,LLLL
      7313,2021/04/01 15:49:50,  0,+  33.5,+  84.5,-   4.1,+  44.2,+ 131.5,+ 158.1,+ 168.6,LLLLLLLLLL,LLLL
      7314,2021/04/01 15:49:50,500,+  33.4,+  84.6,-   4.1,+  44.3,+ 131.4,+ 158.2,+ 168.7,LLLLLLLLLL,LLLL
      7315,2021/04/01 15:49:51,  0,+  33.4,+  84.4,-   4.0,+  44.3,+ 131.6,+ 158.0,+ 168.8,LLLLLLLLLL,LLLL
      7316,2021/04/01 15:49:51,500,+  33.2,+  84.3,-   3.9,+  44.3,+ 131.7,+ 158.0,+ 168.9,LLLLLLLLLL,LLLL
      7317,2021/04/01 15:49:52,  0,+  33.3,+  84.6,-   3.9,+  44.3,+ 131.7,+ 158.2,+ 169.1,LLLLLLLLLL,LLLL
      7318,2021/04/01 15:49:52,500,+  33.3,+  84.5,-   3.9,+  44.4,+ 131.8,+ 158.5,+ 169.1,LLLLLLLLLL,LLLL
      7319,2021/04/01 15:49:53,  0,+  33.3,+  84.4,-   3.9,+  44.4,+ 131.7,+ 158.6,+ 169.2,LLLLLLLLLL,LLLL
      7320,2021/04/01 15:49:53,500,+  33.3,+  84.3,-   3.9,+  44.4,+ 131.9,+ 158.8,+ 169.3,LLLLLLLLLL,LLLL
      7321,2021/04/01 15:49:54,  0,+  33.3,+  84.4,-   3.9,+  44.4,+ 132.0,+ 158.9,+ 169.4,LLLLLLLLLL,LLLL
      7322,2021/04/01 15:49:54,500,+  33.4,+  84.6,-   3.9,+  44.4,+ 132.1,+ 159.0,+ 169.4,LLLLLLLLLL,LLLL
      7323,2021/04/01 15:49:55,  0,+  33.4,+  84.5,-   3.9,+  44.4,+ 132.0,+ 159.1,+ 169.4,LLLLLLLLLL,LLLL
      7324,2021/04/01 15:49:55,500,+  33.4,+  84.5,-   3.8,+  44.6,+ 131.9,+ 159.1,+ 169.6,LLLLLLLLLL,LLLL
      7325,2021/04/01 15:49:56,  0,+  33.4,+  84.6,-   3.8,+  44.6,+ 132.0,+ 159.0,+ 169.6,LLLLLLLLLL,LLLL
      7326,2021/04/01 15:49:56,500,+  33.5,+  84.8,-   3.8,+  44.5,+ 132.1,+ 159.1,+ 169.7,LLLLLLLLLL,LLLL
      7327,2021/04/01 15:49:57,  0,+  33.5,+  85.1,-   3.8,+  44.4,+ 132.2,+ 159.1,+ 169.8,LLLLLLLLLL,LLLL
      7328,2021/04/01 15:49:57,500,+  33.6,+  85.1,-   3.8,+  44.4,+ 132.1,+ 159.2,+ 169.9,LLLLLLLLLL,LLLL
      7329,2021/04/01 15:49:58,  0,+  33.6,+  85.0,-   3.8,+  44.4,+ 132.3,+ 159.2,+ 170.0,LLLLLLLLLL,LLLL
      7330,2021/04/01 15:49:58,500,+  33.7,+  85.1,-   3.8,+  44.5,+ 132.3,+ 159.2,+ 170.1,LLLLLLLLLL,LLLL
      7331,2021/04/01 15:49:59,  0,+  33.7,+  85.0,-   3.8,+  44.5,+ 132.4,+ 159.1,+ 170.1,LLLLLLLLLL,LLLL
      7332,2021/04/01 15:49:59,500,+  33.7,+  85.0,-   3.8,+  44.5,+ 132.5,+ 159.2,+ 170.2,LLLLLLLLLL,LLLL
      7333,2021/04/01 15:50:00,  0,+  33.7,+  85.1,-   3.7,+  44.6,+ 132.6,+ 159.2,+ 170.2,LLLLLLLLLL,LLLL
      7334,2021/04/01 15:50:00,500,+  33.7,+  85.3,-   3.8,+  44.4,+ 132.5,+ 159.2,+ 170.2,LLLLLLLLLL,LLLL
      7335,2021/04/01 15:50:01,  0,+  33.7,+  85.7,-   3.8,+  44.4,+ 132.7,+ 159.3,+ 170.3,LLLLLLLLLL,LLLL
      7336,2021/04/01 15:50:01,500,+  33.9,+  86.1,-   3.8,+  44.5,+ 132.8,+ 159.5,+ 170.4,LLLLLLLLLL,LLLL
      7337,2021/04/01 15:50:02,  0,+  33.8,+  86.2,-   3.8,+  44.6,+ 132.8,+ 159.5,+ 170.5,LLLLLLLLLL,LLLL
      7338,2021/04/01 15:50:02,500,+  33.9,+  86.1,-   3.7,+  44.7,+ 132.9,+ 159.6,+ 170.5,LLLLLLLLLL,LLLL
      7339,2021/04/01 15:50:03,  0,+  33.9,+  86.2,-   3.8,+  44.6,+ 132.8,+ 159.7,+ 170.6,LLLLLLLLLL,LLLL
      7340,2021/04/01 15:50:03,500,+  33.9,+  86.2,-   3.8,+  44.6,+ 133.0,+ 159.7,+ 170.6,LLLLLLLLLL,LLLL
      7341,2021/04/01 15:50:04,  0,+  33.9,+  86.2,-   3.8,+  44.6,+ 133.0,+ 159.8,+ 170.7,LLLLLLLLLL,LLLL
      7342,2021/04/01 15:50:04,500,+  33.9,+  86.0,-   3.8,+  44.7,+ 133.0,+ 160.1,+ 170.8,LLLLLLLLLL,LLLL
      7343,2021/04/01 15:50:05,  0,+  34.0,+  85.7,-   3.7,+  44.7,+ 133.1,+ 160.3,+ 170.9,LLLLLLLLLL,LLLL
      7344,2021/04/01 15:50:05,500,+  34.1,+  85.7,-   3.7,+  44.7,+ 133.2,+ 160.4,+ 170.9,LLLLLLLLLL,LLLL
      7345,2021/04/01 15:50:06,  0,+  34.1,+  85.7,-   3.7,+  44.6,+ 133.4,+ 160.6,+ 171.0,LLLLLLLLLL,LLLL
      7346,2021/04/01 15:50:06,500,+  34.0,+  85.7,-   3.6,+  44.6,+ 133.3,+ 160.8,+ 171.1,LLLLLLLLLL,LLLL
      7347,2021/04/01 15:50:07,  0,+  33.9,+  85.7,-   3.7,+  44.6,+ 133.7,+ 161.1,+ 171.3,LLLLLLLLLL,LLLL
      7348,2021/04/01 15:50:07,500,+  33.9,+  85.6,-   3.6,+  44.6,+ 133.6,+ 161.2,+ 171.2,LLLLLLLLLL,LLLL
      7349,2021/04/01 15:50:08,  0,+  34.0,+  85.6,-   3.5,+  44.7,+ 133.8,+ 161.4,+ 171.4,LLLLLLLLLL,LLLL
      7350,2021/04/01 15:50:08,500,+  33.9,+  85.4,-   3.5,+  44.8,+ 133.8,+ 161.5,+ 171.4,LLLLLLLLLL,LLLL
      7351,2021/04/01 15:50:09,  0,+  33.9,+  85.4,-   3.4,+  44.9,+ 134.0,+ 161.7,+ 171.4,LLLLLLLLLL,LLLL
      7352,2021/04/01 15:50:09,500,+  33.9,+  85.4,-   3.4,+  44.9,+ 134.1,+ 161.8,+ 171.6,LLLLLLLLLL,LLLL
      7353,2021/04/01 15:50:10,  0,+  33.7,+  82.2,-   3.4,+  44.9,+ 134.5,+ 161.2,+ 171.9,LLLLLLLLLL,LLLL
      7354,2021/04/01 15:50:10,500,+  33.6,+  82.7,-   3.4,+  44.8,+ 134.7,+ 161.7,+ 171.4,LLLLLLLLLL,LLLL
      7355,2021/04/01 15:50:11,  0,+  33.5,+  83.2,-   3.4,+  44.9,+ 134.6,+ 161.9,+ 171.6,LLLLLLLLLL,LLLL
      7356,2021/04/01 15:50:11,500,+  33.6,+  83.4,-   3.4,+  45.0,+ 134.6,+ 161.7,+ 171.6,LLLLLLLLLL,LLLL
      7357,2021/04/01 15:50:12,  0,+  33.6,+  83.6,-   3.4,+  45.0,+ 134.8,+ 161.7,+ 171.7,LLLLLLLLLL,LLLL
      7358,2021/04/01 15:50:12,500,+  33.7,+  83.9,-   3.3,+  45.2,+ 134.9,+ 161.7,+ 171.7,LLLLLLLLLL,LLLL
      7359,2021/04/01 15:50:13,  0,+  33.7,+  84.1,-   3.3,+  45.2,+ 134.9,+ 161.6,+ 171.9,LLLLLLLLLL,LLLL
      7360,2021/04/01 15:50:13,500,+  33.7,+  84.4,-   3.3,+  45.2,+ 134.9,+ 161.6,+ 171.9,LLLLLLLLLL,LLLL
      7361,2021/04/01 15:50:14,  0,+  33.7,+  84.6,-   3.2,+  45.3,+ 134.9,+ 161.5,+ 172.0,LLLLLLLLLL,LLLL
      7362,2021/04/01 15:50:14,500,+  33.7,+  85.0,-   3.2,+  45.3,+ 134.8,+ 161.6,+ 172.0,LLLLLLLLLL,LLLL
      7363,2021/04/01 15:50:15,  0,+  34.1,+  84.8,-   3.1,+  45.4,+ 134.2,+ 161.7,+ 172.0,LLLLLLLLLL,LLLL
      7364,2021/04/01 15:50:15,500,+  34.1,+  85.8,-   3.1,+  45.5,+ 134.1,+ 161.6,+ 171.9,LLLLLLLLLL,LLLL
      7365,2021/04/01 15:50:16,  0,+  34.3,+  85.5,-   3.1,+  45.5,+ 134.1,+ 161.5,+ 172.1,LLLLLLLLLL,LLLL
      7366,2021/04/01 15:50:16,500,+  34.4,+  85.4,-   3.0,+  45.5,+ 133.9,+ 161.6,+ 172.1,LLLLLLLLLL,LLLL
      7367,2021/04/01 15:50:17,  0,+  34.4,+  85.4,-   3.0,+  45.6,+ 134.0,+ 161.5,+ 172.1,LLLLLLLLLL,LLLL
      7368,2021/04/01 15:50:17,500,+  34.5,+  85.3,-   3.0,+  45.6,+ 133.9,+ 161.3,+ 172.2,LLLLLLLLLL,LLLL
      7369,2021/04/01 15:50:18,  0,+  34.5,+  85.3,-   3.0,+  45.6,+ 133.9,+ 161.3,+ 172.2,LLLLLLLLLL,LLLL
      7370,2021/04/01 15:50:18,500,+  34.5,+  85.4,-   3.0,+  45.6,+ 133.9,+ 161.4,+ 172.2,LLLLLLLLLL,LLLL
      7371,2021/04/01 15:50:19,  0,+  34.6,+  85.5,-   3.0,+  45.7,+ 134.1,+ 161.4,+ 172.4,LLLLLLLLLL,LLLL
      7372,2021/04/01 15:50:19,500,+  34.6,+  85.6,-   3.0,+  45.8,+ 134.0,+ 161.3,+ 172.4,LLLLLLLLLL,LLLL
      7373,2021/04/01 15:50:20,  0,+  34.6,+  85.6,-   2.9,+  45.8,+ 134.2,+ 161.3,+ 172.5,LLLLLLLLLL,LLLL
      7374,2021/04/01 15:50:20,500,+  34.7,+  85.5,-   3.0,+  45.8,+ 134.2,+ 161.4,+ 172.5,LLLLLLLLLL,LLLL
      7375,2021/04/01 15:50:21,  0,+  34.7,+  85.4,-   2.8,+  45.8,+ 134.3,+ 161.3,+ 172.6,LLLLLLLLLL,LLLL
      7376,2021/04/01 15:50:21,500,+  34.7,+  85.3,-   2.8,+  45.9,+ 134.3,+ 161.3,+ 172.7,LLLLLLLLLL,LLLL
      7377,2021/04/01 15:50:22,  0,+  34.8,+  85.3,-   2.8,+  45.9,+ 134.6,+ 161.4,+ 172.8,LLLLLLLLLL,LLLL
      7378,2021/04/01 15:50:22,500,+  34.7,+  85.4,-   2.8,+  45.9,+ 134.6,+ 161.6,+ 172.8,LLLLLLLLLL,LLLL
      7379,2021/04/01 15:50:23,  0,+  34.6,+  85.3,-   2.8,+  46.0,+ 134.7,+ 161.7,+ 172.9,LLLLLLLLLL,LLLL
      7380,2021/04/01 15:50:23,500,+  34.7,+  85.2,-   2.8,+  46.1,+ 134.8,+ 161.9,+ 173.0,LLLLLLLLLL,LLLL
      7381,2021/04/01 15:50:24,  0,+  34.7,+  85.1,-   2.7,+  46.1,+ 134.9,+ 162.0,+ 173.0,LLLLLLLLLL,LLLL
      7382,2021/04/01 15:50:24,500,+  34.6,+  85.1,-   2.7,+  46.1,+ 135.1,+ 162.2,+ 173.2,LLLLLLLLLL,LLLL
      7383,2021/04/01 15:50:25,  0,+  34.7,+  85.0,-   2.6,+  46.1,+ 135.1,+ 162.4,+ 173.2,LLLLLLLLLL,LLLL
      7384,2021/04/01 15:50:25,500,+  34.7,+  85.1,-   2.6,+  46.2,+ 135.2,+ 162.5,+ 173.3,LLLLLLLLLL,LLLL
      7385,2021/04/01 15:50:26,  0,+  34.7,+  85.3,-   2.6,+  46.2,+ 135.4,+ 162.6,+ 173.4,LLLLLLLLLL,LLLL
      7386,2021/04/01 15:50:26,500,+  34.7,+  85.4,-   2.6,+  46.2,+ 135.7,+ 162.5,+ 173.4,LLLLLLLLLL,LLLL
      7387,2021/04/01 15:50:27,  0,+  34.7,+  85.3,-   2.6,+  46.1,+ 135.6,+ 162.4,+ 173.5,LLLLLLLLLL,LLLL
      7388,2021/04/01 15:50:27,500,+  34.9,+  85.1,-   2.6,+  46.1,+ 136.0,+ 162.4,+ 173.5,LLLLLLLLLL,LLLL
      7389,2021/04/01 15:50:28,  0,+  34.8,+  85.0,-   2.6,+  46.1,+ 135.9,+ 162.5,+ 173.7,LLLLLLLLLL,LLLL
      7390,2021/04/01 15:50:28,500,+  34.9,+  85.0,-   2.6,+  46.2,+ 136.0,+ 162.6,+ 173.7,LLLLLLLLLL,LLLL
      7391,2021/04/01 15:50:29,  0,+  34.8,+  85.0,-   2.6,+  46.3,+ 135.9,+ 162.7,+ 173.9,LLLLLLLLLL,LLLL
      7392,2021/04/01 15:50:29,500,+  34.8,+  85.2,-   2.5,+  46.3,+ 136.2,+ 162.8,+ 173.9,LLLLLLLLLL,LLLL
      7393,2021/04/01 15:50:30,  0,+  34.9,+  85.3,-   2.5,+  46.4,+ 136.2,+ 163.0,+ 174.0,LLLLLLLLLL,LLLL
      7394,2021/04/01 15:50:30,500,+  34.9,+  85.3,-   2.4,+  46.4,+ 136.4,+ 163.1,+ 174.1,LLLLLLLLLL,LLLL
      7395,2021/04/01 15:50:31,  0,+  34.8,+  85.4,-   2.3,+  46.4,+ 136.4,+ 163.2,+ 174.2,LLLLLLLLLL,LLLL
      7396,2021/04/01 15:50:31,500,+  34.9,+  85.1,-   2.3,+  46.4,+ 136.4,+ 163.2,+ 174.2,LLLLLLLLLL,LLLL
      7397,2021/04/01 15:50:32,  0,+  34.9,+  85.0,-   2.2,+  46.6,+ 136.5,+ 163.3,+ 174.3,LLLLLLLLLL,LLLL
      7398,2021/04/01 15:50:32,500,+  35.0,+  85.0,-   2.2,+  46.6,+ 136.6,+ 163.3,+ 174.4,LLLLLLLLLL,LLLL
      7399,2021/04/01 15:50:33,  0,+  35.0,+  84.8,-   2.2,+  46.7,+ 136.6,+ 163.5,+ 174.4,LLLLLLLLLL,LLLL
      7400,2021/04/01 15:50:33,500,+  35.0,+  84.9,-   2.2,+  46.7,+ 136.5,+ 163.5,+ 174.5,LLLLLLLLLL,LLLL
      7401,2021/04/01 15:50:34,  0,+  35.0,+  85.0,-   2.2,+  46.7,+ 136.5,+ 163.4,+ 174.6,LLLLLLLLLL,LLLL
      7402,2021/04/01 15:50:34,500,+  35.0,+  85.0,-   2.1,+  46.7,+ 136.6,+ 163.3,+ 174.7,LLLLLLLLLL,LLLL
      7403,2021/04/01 15:50:35,  0,+  35.0,+  85.1,-   2.1,+  46.7,+ 136.6,+ 163.2,+ 174.7,LLLLLLLLLL,LLLL
      7404,2021/04/01 15:50:35,500,+  35.1,+  85.3,-   2.1,+  46.7,+ 136.7,+ 163.3,+ 174.7,LLLLLLLLLL,LLLL
      7405,2021/04/01 15:50:36,  0,+  35.1,+  85.1,-   2.1,+  46.8,+ 136.7,+ 163.3,+ 174.8,LLLLLLLLLL,LLLL
      7406,2021/04/01 15:50:36,500,+  35.1,+  85.1,-   2.0,+  46.9,+ 136.8,+ 163.4,+ 174.9,LLLLLLLLLL,LLLL
      7407,2021/04/01 15:50:37,  0,+  35.2,+  85.0,-   2.0,+  46.7,+ 136.8,+ 163.5,+ 175.0,LLLLLLLLLL,LLLL
      7408,2021/04/01 15:50:37,500,+  35.2,+  85.1,-   2.1,+  46.7,+ 136.9,+ 163.5,+ 175.0,LLLLLLLLLL,LLLL
      7409,2021/04/01 15:50:38,  0,+  35.1,+  84.8,-   2.1,+  46.7,+ 137.0,+ 163.7,+ 175.0,LLLLLLLLLL,LLLL
      7410,2021/04/01 15:50:38,500,+  35.1,+  84.7,-   2.1,+  46.6,+ 137.0,+ 163.8,+ 175.2,LLLLLLLLLL,LLLL
      7411,2021/04/01 15:50:39,  0,+  35.0,+  84.7,-   2.1,+  46.6,+ 137.2,+ 164.0,+ 175.2,LLLLLLLLLL,LLLL
      7412,2021/04/01 15:50:39,500,+  35.0,+  85.0,-   2.0,+  46.7,+ 137.2,+ 164.2,+ 175.3,LLLLLLLLLL,LLLL
      7413,2021/04/01 15:50:40,  0,+  35.0,+  84.9,-   2.0,+  46.7,+ 137.3,+ 164.3,+ 175.4,LLLLLLLLLL,LLLL
      7414,2021/04/01 15:50:40,500,+  35.0,+  85.1,-   1.9,+  46.9,+ 137.4,+ 164.4,+ 175.4,LLLLLLLLLL,LLLL
      7415,2021/04/01 15:50:41,  0,+  35.0,+  85.3,-   1.9,+  46.9,+ 137.5,+ 164.5,+ 175.5,LLLLLLLLLL,LLLL
      7416,2021/04/01 15:50:41,500,+  35.1,+  85.5,-   1.9,+  47.0,+ 137.7,+ 164.6,+ 175.6,LLLLLLLLLL,LLLL
      7417,2021/04/01 15:50:42,  0,+  35.0,+  85.6,-   1.8,+  47.1,+ 137.7,+ 164.6,+ 175.6,LLLLLLLLLL,LLLL
      7418,2021/04/01 15:50:42,500,+  35.0,+  85.7,-   1.8,+  47.1,+ 138.0,+ 164.6,+ 175.7,LLLLLLLLLL,LLLL
      7419,2021/04/01 15:50:43,  0,+  35.0,+  85.8,-   1.7,+  47.2,+ 138.0,+ 164.4,+ 175.8,LLLLLLLLLL,LLLL
      7420,2021/04/01 15:50:43,500,+  35.0,+  85.9,-   1.8,+  47.2,+ 138.2,+ 164.5,+ 175.8,LLLLLLLLLL,LLLL
      7421,2021/04/01 15:50:44,  0,+  35.0,+  85.9,-   1.7,+  47.2,+ 138.1,+ 164.6,+ 176.0,LLLLLLLLLL,LLLL
      7422,2021/04/01 15:50:44,500,+  35.0,+  85.9,-   1.7,+  47.2,+ 138.4,+ 164.7,+ 176.1,LLLLLLLLLL,LLLL
      7423,2021/04/01 15:50:45,  0,+  35.2,+  86.3,-   1.7,+  47.2,+ 138.2,+ 164.7,+ 176.2,LLLLLLLLLL,LLLL
      7424,2021/04/01 15:50:45,500,+  35.3,+  86.6,-   1.7,+  47.2,+ 138.5,+ 164.7,+ 176.2,LLLLLLLLLL,LLLL
      7425,2021/04/01 15:50:46,  0,+  35.5,+  86.7,-   1.7,+  47.3,+ 139.0,+ 164.8,+ 176.5,LLLLLLLLLL,LLLL
      7426,2021/04/01 15:50:46,500,+  35.7,+  87.0,-   1.7,+  47.4,+ 139.0,+ 165.0,+ 176.5,LLLLLLLLLL,LLLL
      7427,2021/04/01 15:50:47,  0,+  35.6,+  86.8,-   1.7,+  47.3,+ 139.0,+ 165.0,+ 176.6,LLLLLLLLLL,LLLL
      7428,2021/04/01 15:50:47,500,+  36.0,+  89.9,-   1.9,+  47.4,+ 139.0,+ 165.0,+ 176.8,LLLLLLLLLL,LLLL
      7429,2021/04/01 15:50:48,  0,+  35.9,+  90.0,-   1.8,+  47.2,+ 138.8,+ 165.0,+ 177.0,LLLLLLLLLL,LLLL
      7430,2021/04/01 15:50:48,500,+  36.0,+  89.9,-   1.8,+  47.2,+ 138.8,+ 164.6,+ 176.8,LLLLLLLLLL,LLLL
      7431,2021/04/01 15:50:49,  0,+  35.9,+  89.9,-   1.7,+  47.4,+ 139.0,+ 164.4,+ 177.0,LLLLLLLLLL,LLLL
      7432,2021/04/01 15:50:49,500,+  36.0,+  90.0,-   1.7,+  47.3,+ 139.0,+ 164.3,+ 177.0,LLLLLLLLLL,LLLL
      7433,2021/04/01 15:50:50,  0,+  36.0,+  90.3,-   1.8,+  47.3,+ 139.2,+ 164.7,+ 177.0,LLLLLLLLLL,LLLL
      7434,2021/04/01 15:50:50,500,+  35.6,+  90.5,-   1.8,+  47.4,+ 139.2,+ 165.1,+ 177.1,LLLLLLLLLL,LLLL
      7435,2021/04/01 15:50:51,  0,+  35.6,+  90.8,-   1.7,+  47.5,+ 139.1,+ 165.1,+ 177.1,LLLLLLLLLL,LLLL
      7436,2021/04/01 15:50:51,500,+  35.5,+  90.8,-   1.7,+  47.6,+ 138.9,+ 165.5,+ 177.1,LLLLLLLLLL,LLLL
      7437,2021/04/01 15:50:52,  0,+  35.4,+  90.8,-   1.7,+  47.5,+ 139.1,+ 165.7,+ 177.3,LLLLLLLLLL,LLLL
      7438,2021/04/01 15:50:52,500,+  35.3,+  90.3,-   1.6,+  47.8,+ 139.3,+ 165.6,+ 177.3,LLLLLLLLLL,LLLL
      7439,2021/04/01 15:50:53,  0,+  35.4,+  89.9,-   1.6,+  47.7,+ 139.4,+ 165.6,+ 177.1,LLLLLLLLLL,LLLL
      7440,2021/04/01 15:50:53,500,+  35.4,+  89.9,-   1.6,+  47.8,+ 139.6,+ 165.5,+ 177.2,LLLLLLLLLL,LLLL
      7441,2021/04/01 15:50:54,  0,+  35.5,+  89.8,-   1.5,+  47.8,+ 139.7,+ 165.4,+ 177.3,LLLLLLLLLL,LLLL
      7442,2021/04/01 15:50:54,500,+  35.7,+  89.4,-   1.4,+  47.9,+ 139.8,+ 165.3,+ 177.3,LLLLLLLLLL,LLLL
      7443,2021/04/01 15:50:55,  0,+  35.6,+  89.1,-   1.4,+  47.9,+ 140.0,+ 165.3,+ 177.3,LLLLLLLLLL,LLLL
      7444,2021/04/01 15:50:55,500,+  35.5,+  88.7,-   1.4,+  48.0,+ 140.1,+ 165.3,+ 177.5,LLLLLLLLLL,LLLL
      7445,2021/04/01 15:50:56,  0,+  35.6,+  88.4,-   1.3,+  48.1,+ 140.2,+ 165.3,+ 177.5,LLLLLLLLLL,LLLL
      7446,2021/04/01 15:50:56,500,+  35.7,+  88.2,-   1.2,+  48.1,+ 140.3,+ 165.3,+ 177.5,LLLLLLLLLL,LLLL
      7447,2021/04/01 15:50:57,  0,+  35.6,+  88.2,-   1.2,+  48.1,+ 140.3,+ 165.0,+ 177.6,LLLLLLLLLL,LLLL
      7448,2021/04/01 15:50:57,500,+  35.7,+  88.1,-   1.2,+  48.1,+ 140.5,+ 164.8,+ 177.7,LLLLLLLLLL,LLLL
      7449,2021/04/01 15:50:58,  0,+  35.7,+  88.0,-   1.2,+  48.1,+ 140.5,+ 164.8,+ 177.7,LLLLLLLLLL,LLLL
      7450,2021/04/01 15:50:58,500,+  35.7,+  87.8,-   1.2,+  48.1,+ 140.7,+ 165.0,+ 177.8,LLLLLLLLLL,LLLL
      7451,2021/04/01 15:50:59,  0,+  35.6,+  87.6,-   1.1,+  48.2,+ 140.7,+ 165.0,+ 177.9,LLLLLLLLLL,LLLL
      7452,2021/04/01 15:50:59,500,+  35.6,+  87.7,-   1.0,+  48.2,+ 140.8,+ 165.1,+ 178.0,LLLLLLLLLL,LLLL
      7453,2021/04/01 15:51:00,  0,+  35.8,+  87.7,-   1.0,+  48.2,+ 140.8,+ 165.3,+ 178.0,LLLLLLLLLL,LLLL
      7454,2021/04/01 15:51:00,500,+  35.7,+  87.7,-   1.0,+  48.2,+ 140.9,+ 165.4,+ 178.0,LLLLLLLLLL,LLLL
      7455,2021/04/01 15:51:01,  0,+  35.7,+  87.6,-   1.0,+  48.2,+ 141.0,+ 165.5,+ 178.1,LLLLLLLLLL,LLLL
      7456,2021/04/01 15:51:01,500,+  35.7,+  87.7,-   1.0,+  48.1,+ 141.0,+ 165.5,+ 178.2,LLLLLLLLLL,LLLL
      7457,2021/04/01 15:51:02,  0,+  35.7,+  87.7,-   1.0,+  48.1,+ 141.1,+ 165.4,+ 178.3,LLLLLLLLLL,LLLL
      7458,2021/04/01 15:51:02,500,+  35.7,+  87.6,-   1.0,+  48.2,+ 141.2,+ 165.4,+ 178.3,LLLLLLLLLL,LLLL
      7459,2021/04/01 15:51:03,  0,+  35.8,+  87.6,-   1.0,+  48.3,+ 141.2,+ 165.5,+ 178.4,LLLLLLLLLL,LLLL
      7460,2021/04/01 15:51:03,500,+  35.9,+  87.7,-   1.0,+  48.2,+ 141.4,+ 165.3,+ 178.5,LLLLLLLLLL,LLLL
      7461,2021/04/01 15:51:04,  0,+  35.8,+  87.6,-   0.9,+  48.3,+ 141.4,+ 165.1,+ 178.5,LLLLLLLLLL,LLLL
      7462,2021/04/01 15:51:04,500,+  35.8,+  87.6,-   0.9,+  48.4,+ 141.5,+ 165.0,+ 178.6,LLLLLLLLLL,LLLL
      7463,2021/04/01 15:51:05,  0,+  35.9,+  87.5,-   0.9,+  48.4,+ 141.6,+ 165.1,+ 178.6,LLLLLLLLLL,LLLL
      7464,2021/04/01 15:51:05,500,+  35.8,+  87.4,-   0.8,+  48.4,+ 141.6,+ 165.1,+ 178.7,LLLLLLLLLL,LLLL
      7465,2021/04/01 15:51:06,  0,+  35.8,+  87.4,-   0.8,+  48.5,+ 141.6,+ 165.1,+ 178.8,LLLLLLLLLL,LLLL
      7466,2021/04/01 15:51:06,500,+  35.9,+  87.6,-   0.8,+  48.5,+ 141.7,+ 165.0,+ 178.8,LLLLLLLLLL,LLLL
      7467,2021/04/01 15:51:07,  0,+  35.9,+  87.9,-   0.8,+  48.5,+ 141.8,+ 165.3,+ 178.9,LLLLLLLLLL,LLLL
      7468,2021/04/01 15:51:07,500,+  36.0,+  87.8,-   0.9,+  48.5,+ 141.8,+ 165.5,+ 179.0,LLLLLLLLLL,LLLL
      7469,2021/04/01 15:51:08,  0,+  36.0,+  87.8,-   0.8,+  48.5,+ 141.9,+ 165.4,+ 179.1,LLLLLLLLLL,LLLL
      7470,2021/04/01 15:51:08,500,+  35.9,+  87.9,-   0.8,+  48.5,+ 142.0,+ 165.5,+ 179.1,LLLLLLLLLL,LLLL
      7471,2021/04/01 15:51:09,  0,+  35.9,+  88.0,-   0.8,+  48.5,+ 142.0,+ 165.6,+ 179.3,LLLLLLLLLL,LLLL
      7472,2021/04/01 15:51:09,500,+  36.0,+  88.4,-   0.8,+  48.5,+ 142.1,+ 165.8,+ 179.3,LLLLLLLLLL,LLLL
      7473,2021/04/01 15:51:10,  0,+  36.1,+  88.5,-   0.7,+  48.6,+ 142.1,+ 165.7,+ 179.4,LLLLLLLLLL,LLLL
      7474,2021/04/01 15:51:10,500,+  36.1,+  88.5,-   0.7,+  48.6,+ 142.3,+ 165.6,+ 179.4,LLLLLLLLLL,LLLL
      7475,2021/04/01 15:51:11,  0,+  36.2,+  88.8,-   0.6,+  48.7,+ 142.3,+ 165.7,+ 179.6,LLLLLLLLLL,LLLL
